,name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy,is_rby,is_gsc,is_rse,is_frlg,is_dp,is_plat,is_hgss,is_bw,is_bw2,is_xy,is_oras,is_sm,is_usum,is_swsh,is_bdsp,is_sv
805,blacephalon,570,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/blacephalon.png,fire,ghost,0,1,0,0,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
806,zeraora,600,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/zeraora.png,electric,,0,1,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
807,meltan,300,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/meltan.png,steel,,0,1,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,melmetal,600,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/melmetal.png,steel,,0,1,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,grookey,310,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/grookey.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
810,thwackey,420,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/thwackey.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
811,rillaboom,530,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/rillaboom.png,grass,,1,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
812,scorbunny,310,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/scorbunny.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
813,raboot,420,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/raboot.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
814,cinderace,530,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/cinderace.png,fire,,1,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
815,sobble,310,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/sobble.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
816,drizzile,420,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/drizzile.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
817,inteleon,530,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/inteleon.png,water,,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
818,skwovet,275,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/skwovet.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
819,greedent,460,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/greedent.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
820,rookidee,245,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/rookidee.png,flying,,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
821,corvisquire,365,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/corvisquire.png,flying,,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
822,corviknight,495,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/corviknight.png,flying,steel,0,0,0,0,0.5,1.0,0.5,0.0,0.0,1.0,0.25,1.0,0.5,2.0,1.0,0.25,2.0,0.5,1.0,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
823,blipbug,180,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/blipbug.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
824,dottler,335,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dottler.png,bug,psychic,0,0,0,0,1.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
825,orbeetle,505,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/orbeetle.png,bug,psychic,0,0,0,0,1.0,0.25,2.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
826,nickit,245,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/nickit.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
827,thievul,455,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/thievul.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
828,gossifleur,250,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/gossifleur.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
829,eldegoss,460,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/eldegoss.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
830,wooloo,270,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooloo.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
831,dubwool,490,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dubwool.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
832,chewtle,284,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/chewtle.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
833,drednaw,485,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/drednaw.png,water,rock,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
834,yamper,270,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/yamper.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
835,boltund,490,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/boltund.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
836,rolycoly,240,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/rolycoly.png,rock,,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
837,carkol,410,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/carkol.png,rock,fire,0,0,0,0,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
838,coalossal,510,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/coalossal.png,rock,fire,0,0,0,0,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
839,applin,260,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/applin.png,grass,dragon,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
840,flapple,485,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/flapple.png,grass,dragon,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
841,appletun,485,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/appletun.png,grass,dragon,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
842,silicobra,315,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/silicobra.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
843,sandaconda,510,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandaconda.png,ground,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
844,cramorant,475,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/cramorant.png,flying,water,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
845,arrokuda,280,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/arrokuda.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
846,barraskewda,490,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/barraskewda.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
847,toxel,242,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxel.png,electric,poison,0,0,0,0,1.0,0.5,0.5,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
848,toxtricity,502,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxtricity-amped.png,electric,poison,0,0,0,0,1.0,0.5,0.5,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
849,sizzlipede,305,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/sizzlipede.png,fire,bug,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
850,centiskorch,525,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/centiskorch.png,fire,bug,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
851,clobbopus,310,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/clobbopus.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
852,grapploct,480,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/grapploct.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
853,sinistea,308,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/sinistea.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
854,polteageist,508,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/polteageist.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
855,hatenna,265,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/hatenna.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
856,hattrem,370,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/hattrem.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
857,hatterene,510,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/hatterene.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
858,impidimp,265,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/impidimp.png,dark,fairy,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
859,morgrem,370,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/morgrem.png,dark,fairy,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
860,grimmsnarl,510,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/grimmsnarl.png,dark,fairy,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
861,obstagoon,520,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/obstagoon.png,dark,normal,0,0,0,0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
862,perrserker,440,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/perrserker.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
863,cursola,510,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/cursola.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
864,sirfetch'd,507,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/sirfetchd.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
865,mr. rime,520,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-rime.png,ice,psychic,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
866,runerigus,483,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/runerigus.png,ground,ghost,0,0,0,0,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
867,milcery,270,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/milcery.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
868,alcremie,495,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/alcremie.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
869,falinks,470,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/falinks.png,fighting,,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
870,pincurchin,435,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/pincurchin.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
871,snom,185,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/snom.png,ice,bug,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
872,frosmoth,475,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/frosmoth.png,ice,bug,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
873,stonjourner,470,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/stonjourner.png,rock,,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
874,eiscue,470,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/eiscue-ice.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
875,indeedee,475,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/indeedee-male.png,psychic,normal,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
876,morpeko,436,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/morpeko-full-belly.png,electric,dark,0,0,0,0,1.0,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
877,cufant,330,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/cufant.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
878,copperajah,500,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/copperajah.png,steel,,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
879,dracozolt,505,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dracozolt.png,electric,dragon,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
880,arctozolt,505,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctozolt.png,electric,ice,0,0,0,0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
881,dracovish,505,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dracovish.png,water,dragon,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
882,arctovish,505,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctovish.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
883,duraludon,535,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/duraludon.png,steel,dragon,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
884,dreepy,270,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dreepy.png,dragon,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
885,drakloak,410,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/drakloak.png,dragon,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
886,dragapult,600,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragapult.png,dragon,ghost,0,0,1,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
887,zacian,660,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/zacian-hero.png,fairy,,0,1,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
888,zamazenta,660,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/zamazenta-hero.png,fighting,,0,1,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
