name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy
palossand,480,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/palossand.png,ghost,ground,0,0,0,0,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0
slowpoke,315,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowpoke.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
slowbro,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowbro.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
slowking,490,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
shellos,325,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellos.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
gastrodon,475,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastrodon.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
shellder,305,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellder.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
cloyster,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/cloyster.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
qwilfish,440,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png,water,poison,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
luvdisc,330,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
finneon,330,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/finneon.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
lumineon,460,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/lumineon.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
bruxish,475,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/bruxish.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
alomomola,470,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
skrelp,320,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/skrelp.png,poison,water,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
dragalge,494,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragalge.png,poison,dragon,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0
clauncher,330,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/clauncher.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
clawitzer,500,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/clawitzer.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
tynamo,275,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/tynamo.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
eelektrik,405,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektrik.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
eelektross,515,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektross.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
mareanie,305,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/mareanie.png,poison,water,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
toxapex,495,7,https://img.pokemondb.net/sprites/scarlet-violet/icon/toxapex.png,poison,water,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
flamigo,500,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,flying,fighting,0,0,0,0,1.0,0.5,2.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,0.5,2.0
dratini,300,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dratini.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
dragonair,420,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonair.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
dragonite,600,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonite.png,dragon,flying,0,0,1,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
snom,185,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/snom.png,ice,bug,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
frosmoth,475,8,https://img.pokemondb.net/sprites/scarlet-violet/icon/frosmoth.png,ice,bug,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
snover,334,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/snover.png,grass,ice,0,0,0,0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
abomasnow,494,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow.png,grass,ice,0,0,0,0,1.0,2.0,2.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
delibird,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/delibird.png,ice,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,4.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
cubchoo,305,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/cubchoo.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
beartic,505,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/beartic.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
snorunt,300,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
glalie,480,3,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
froslass,480,4,https://img.pokemondb.net/sprites/scarlet-violet/icon/froslass.png,ice,ghost,0,0,0,0,0.0,0.0,1.0,0.5,1.0,2.0,0.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0
cryogonal,515,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/cryogonal.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
cetoddle,334,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
cetitan,521,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
bergmite,304,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/bergmite.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
avalugg,514,6,https://img.pokemondb.net/sprites/scarlet-violet/icon/avalugg.png,ice,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
rufflet,350,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/rufflet.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
braviary,510,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
pawniard,340,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/pawniard.png,dark,steel,0,0,0,0,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
bisharp,490,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/bisharp.png,dark,steel,0,0,0,0,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
kingambit,550,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,dark,steel,0,0,0,0,0.5,4.0,0.5,0.0,2.0,0.5,1.0,0.5,0.5,2.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
deino,300,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/deino.png,dark,dragon,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
zweilous,420,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/zweilous.png,dark,dragon,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
hydreigon,600,5,https://img.pokemondb.net/sprites/scarlet-violet/icon/hydreigon.png,dark,dragon,0,0,1,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
veluza,478,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
dondozo,530,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
tatsugiri,475,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,dragon,water,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
great tusk,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/great-tusk.png,ground,fighting,0,0,0,0,1.0,1.0,2.0,0.5,1.0,0.25,0.5,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0
scream tail,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/scream-tail.png,fairy,psychic,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
brute bonnet,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/brute-bonnet.png,grass,dark,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
flutter mane,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/flutter-mane.png,ghost,fairy,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
slither wing,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/slither-wing.png,bug,fighting,0,0,0,0,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
sandy shocks,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandy-shocks.png,electric,ground,0,0,0,0,1.0,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
iron treads,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-treads.png,ground,steel,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5
iron bundle,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-bundle.png,ice,water,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
iron hands,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-hands.png,fighting,electric,0,0,0,0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0
iron jugulis,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-jugulis.png,dark,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
iron moth,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-moth.png,fire,poison,0,0,0,0,1.0,0.5,1.0,0.5,4.0,2.0,0.25,1.0,0.5,0.5,2.0,0.25,1.0,2.0,0.5,1.0,1.0,0.25
iron thorns,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-thorns.png,rock,electric,0,0,0,0,0.5,2.0,0.25,0.5,4.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0
frigibax,320,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/frigibax.png,dragon,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
arctibax,423,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctibax.png,dragon,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
baxcalibur,600,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/baxcalibur.png,dragon,ice,0,0,1,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,2.0,1.0,2.0
gimmighoul,300,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-chest.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
gholdengo,550,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/gholdengo.png,steel,ghost,0,0,0,0,0.0,0.0,0.5,0.0,2.0,0.5,0.25,2.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,0.5
wo-chien,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/wo-chien.png,dark,grass,0,1,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
chien-pao,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/chien-pao.png,dark,ice,0,1,0,0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,2.0
ting-lu,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/ting-lu.png,dark,ground,0,1,0,0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0
chi-yu,570,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/chi-yu.png,dark,fire,0,1,0,0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0
roaring moon,590,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/roaring-moon.png,dragon,dark,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,2.0,2.0,0.5,4.0
iron valiant,590,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-valiant.png,fairy,fighting,0,0,0,0,1.0,0.5,2.0,2.0,1.0,0.5,0.25,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.25,2.0
koraidon,670,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/koraidon.png,fighting,dragon,0,1,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,2.0,0.5,4.0
miraidon,670,9,https://img.pokemondb.net/sprites/scarlet-violet/icon/miraidon.png,electric,dragon,0,1,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0
